ENSG	Name	Size
ENSG00000270372.1	AL162413.1	110
ENSG00000270377.1	AC097639.2	172
ENSG00000270378.1	AC020891.4	93
ENSG00000270379.4	HEATR9	1560.875
ENSG00000270380.1	AL358215.1	482
ENSG00000270381.1	AL138963.2	226
ENSG00000270382.1	AL109918.2	279
ENSG00000270384.1	U1	167
ENSG00000270385.1	AC133539.2	467
ENSG00000270386.1	NA	NA
ENSG00000270387.1	AC115621.1	858
ENSG00000270388.1	MTCO3P22	784
ENSG00000270390.1	AC013444.2	787
ENSG00000270392.2	PFN1P2	1115.5
ENSG00000270393.1	AC000095.1	874
ENSG00000270394.2	MTRNR2L13	1445
ENSG00000270395.1	MREGP1	85
ENSG00000270397.1	AL670379.2	252
ENSG00000270400.1	AL512782.1	364
ENSG00000270401.1	AC140658.4	352
ENSG00000270402.1	AC011458.1	617
ENSG00000270403.1	AP001554.1	376
ENSG00000270405.1	AC104692.2	253
ENSG00000270409.1	AC090950.1	737
ENSG00000270411.1	AL354984.3	325
ENSG00000270412.1	AL136084.3	439
ENSG00000270413.1	AL355812.1	216
ENSG00000270415.1	DPPA3P3	430
ENSG00000270416.2	REXO1L4P	1937
ENSG00000270419.1	CAHM	896
ENSG00000270421.1	AC022022.2	360
ENSG00000270422.1	AL133247.2	482
ENSG00000270423.1	AP001981.2	418
ENSG00000270424.1	AC145285.6	637
ENSG00000270425.1	AC002487.1	994
ENSG00000270426.1	AC099343.2	686
ENSG00000270427.1	NRBF2P5	788
ENSG00000270429.1	KNOP1P2	1317
ENSG00000270430.1	AC024589.2	1294
ENSG00000270431.1	AC005000.2	310
ENSG00000270432.1	OR7E108P	991
ENSG00000270433.1	AL049829.3	1293
ENSG00000270434.1	AC012044.1	297
ENSG00000270435.1	AC068733.2	1418
ENSG00000270437.1	AC009501.3	1352
ENSG00000270440.1	AC012175.1	531
ENSG00000270441.1	AC135506.1	1799
ENSG00000270442.1	AC008725.1	2263
ENSG00000270443.1	AL139344.1	195
ENSG00000270444.1	AZU1P1	385
ENSG00000270445.1	AC145423.1	336
ENSG00000270446.1	AL136363.1	337
ENSG00000270447.1	AC007179.3	235
ENSG00000270449.1	AP001485.1	199
ENSG00000270450.1	IGKV2OR2-7	304
ENSG00000270451.1	IGHD4OR15-4B	19
ENSG00000270453.1	AC007566.2	413
ENSG00000270455.1	AC134882.1	1676
ENSG00000270456.1	AL670379.3	251
ENSG00000270457.1	AC093424.1	338
ENSG00000270458.1	AC009779.6	165
ENSG00000270460.1	AC106900.2	317
ENSG00000270462.1	AC005034.2	414
ENSG00000270467.1	IGHV3OR16-12	353
ENSG00000270469.1	AC006557.5	811
ENSG00000270470.1	AC064872.1	1072
ENSG00000270472.2	IGHV3OR16-9	291
ENSG00000270474.1	IGHV3-29	344
ENSG00000270475.1	AC024563.2	481
ENSG00000270477.1	AL033523.1	153
ENSG00000270479.1	BNIP3P37	901
ENSG00000270480.1	AC073413.1	732
ENSG00000270482.1	AC026367.1	611
ENSG00000270484.1	AL078595.2	1780
ENSG00000270487.1	AL355297.2	129
ENSG00000270488.1	AC079587.1	277
ENSG00000270490.1	AC110048.1	2157
ENSG00000270491.1	AL359999.1	294
ENSG00000270492.1	AC137695.1	489
ENSG00000270493.1	AL670379.4	254
ENSG00000270494.1	AL513534.2	250
ENSG00000270495.1	AC008825.2	718
ENSG00000270496.1	BNIP3P7	516
ENSG00000270497.1	BX322635.1	496
ENSG00000270499.1	MKI67P1	1460
ENSG00000270500.1	COX6CP4	228
ENSG00000270503.1	YTHDF2P1	1271
ENSG00000270504.1	AL391422.3	2761
ENSG00000270505.1	IGHV1OR15-1	353
ENSG00000270506.1	AC021646.1	484
ENSG00000270507.1	AL049861.1	150
ENSG00000270509.1	AL713998.2	1198
ENSG00000270510.1	AP000811.1	651
ENSG00000270512.1	AC005377.1	456
ENSG00000270513.1	AC113368.1	382
ENSG00000270516.1	AC079791.1	973
ENSG00000270518.1	AC008626.1	255
ENSG00000270521.1	AL450336.1	586
ENSG00000270522.1	AL162713.1	262
ENSG00000270523.1	AC124303.1	360
ENSG00000270524.1	QTRT1P1	1078
ENSG00000270526.1	SNRPGP19	189
ENSG00000270528.1	AC021171.1	706
ENSG00000270531.1	AC022001.1	268
ENSG00000270532.1	PEBP1P2	558
ENSG00000270533.2	CR382285.1	1016
ENSG00000270535.1	ELOCP34	327
ENSG00000270538.1	AC121247.2	136
ENSG00000270540.1	AC093915.1	1543
ENSG00000270541.1	AC069545.1	358
ENSG00000270542.1	AL356218.2	187
ENSG00000270544.1	AC008555.3	442
ENSG00000270547.4	LINC01235	1361.5
ENSG00000270549.1	AL451044.1	238
ENSG00000270550.1	IGHV3-30	431
ENSG00000270552.1	DUXAP3	594
ENSG00000270553.1	AC011921.3	361
ENSG00000270554.1	AC069431.2	1099
ENSG00000270555.1	AC211469.1	394
ENSG00000270557.1	AC013731.1	883
ENSG00000270558.1	AC025449.1	529
ENSG00000270560.1	APOOP1	592
ENSG00000270562.1	AC097634.1	2467
ENSG00000270569.1	AC068276.1	379
ENSG00000270570.1	AC140113.1	169
ENSG00000270571.2	AC007681.1	3438
ENSG00000270574.1	AC010680.2	2117
ENSG00000270575.1	AL160281.1	311
ENSG00000270576.1	AC005520.4	90
ENSG00000270577.1	AC006023.1	259
ENSG00000270578.1	AP000787.2	568
ENSG00000270580.4	PKD1P6-NPIPP1	1724.5
ENSG00000270583.1	AL365400.2	902
ENSG00000270584.1	AC093813.1	256
ENSG00000270585.1	AL445435.1	665
ENSG00000270587.1	AC046185.2	413
ENSG00000270588.1	AC021749.1	607
ENSG00000270589.1	AL158163.1	1649
ENSG00000270591.1	AL049840.6	312
ENSG00000270593.1	AC073333.2	769
ENSG00000270598.1	AL512343.1	169
ENSG00000270601.3	PRAMEF5	1720
ENSG00000270604.4	HCG17	541
ENSG00000270605.1	AL353622.1	1945
ENSG00000270606.1	AC025518.2	492
ENSG00000270607.1	AC009549.1	1686
ENSG00000270610.1	AL160191.2	601
ENSG00000270611.1	AC006363.1	463
ENSG00000270612.1	AC112191.3	277
ENSG00000270614.1	AC011451.2	598
ENSG00000270615.1	SGO1P1	1447
ENSG00000270617.1	URGCP-MRPS24	795
ENSG00000270618.1	AL160237.3	1013
ENSG00000270619.1	AL391358.1	190
ENSG00000270620.1	AL034555.1	211
ENSG00000270623.1	SPCS2P2	608
ENSG00000270624.1	AC008555.4	568
ENSG00000270625.1	AC004835.2	682
ENSG00000270627.1	AL592221.1	382
ENSG00000270629.4	NBPF14	3915.1
ENSG00000270631.1	AL592436.1	558
ENSG00000270632.1	AL356575.1	283
ENSG00000270634.1	AC005518.2	282
ENSG00000270638.1	AL023806.1	1649
ENSG00000270639.1	ECM1P1	1279
ENSG00000270640.1	AC104695.3	296
ENSG00000270641.1	TSIX	37027
ENSG00000270646.1	AL670379.5	252
ENSG00000270647.4	TAF15	1097.66666666667
ENSG00000270648.1	CYP2C61P	290
ENSG00000270652.1	DPRXP5	539
ENSG00000270654.1	NUTF2P8	363
ENSG00000270655.1	AL031320.1	357
ENSG00000270659.1	AC079610.2	690
ENSG00000270661.1	Z99289.2	1931
ENSG00000270664.1	AC010900.2	210
ENSG00000270665.1	HNRNPA1P67	926
ENSG00000270666.1	AL021918.1	236
ENSG00000270669.1	AC008638.3	463
ENSG00000270670.1	MARK2P16	1723
ENSG00000270672.1	MTRNR2L6	1447
ENSG00000270673.1	YTHDF3-AS1	718
ENSG00000270677.1	AC007363.1	620
ENSG00000270678.1	AL670379.6	252
ENSG00000270679.1	AC138473.1	526
ENSG00000270680.1	AL596092.1	304
ENSG00000270681.1	AC095055.1	1113
ENSG00000270682.1	AP003357.1	148
ENSG00000270683.1	FAM71BP1	523
ENSG00000270685.1	IGHV1OR15-6	343
ENSG00000270688.1	AL137849.1	169
ENSG00000270689.1	BUD13P1	1489
ENSG00000270690.1	AC105129.3	485
ENSG00000270691.1	AL161912.3	628
ENSG00000270694.1	AC211469.2	205
ENSG00000270695.1	AL133393.1	287
ENSG00000270696.1	AC005034.3	1747
ENSG00000270697.1	AC106791.2	391
ENSG00000270698.1	AC018695.5	315
ENSG00000270699.1	AC012493.3	112
ENSG00000270701.1	AP002802.2	235
ENSG00000270702.1	AC073657.2	303
ENSG00000270704.3	AC124312.4	310
ENSG00000270705.1	AL161669.2	42
ENSG00000270706.1	PRMT1P1	1009
ENSG00000270708.1	KF455155.1	303
ENSG00000270709.1	AL109653.1	248
ENSG00000270710.1	FO393422.1	708
ENSG00000270711.1	AL162431.4	411
ENSG00000270712.1	AL591222.2	754
ENSG00000270713.1	AL132994.2	687
ENSG00000270714.1	AC132812.2	229
ENSG00000270716.1	BNIP3P15	301
ENSG00000270718.1	AC084373.1	235
ENSG00000270719.1	AL390877.1	214
ENSG00000270720.1	AC104785.1	588
ENSG00000270722.1	U1	164
ENSG00000270723.1	RPL23AP92	255
ENSG00000270725.1	AL356580.1	159
ENSG00000270726.4	AJ271736.1	773
ENSG00000270727.1	AL590032.1	252
ENSG00000270728.1	AL035413.2	525
ENSG00000270729.1	AC004853.2	698
ENSG00000270733.1	AL355877.2	358
ENSG00000270734.1	AC136443.5	370
ENSG00000270736.1	AL670379.7	252
ENSG00000270739.1	AC090953.1	1092
ENSG00000270741.1	PRELID3BP8	295
ENSG00000270742.1	AC096947.1	470
ENSG00000270745.1	AL731768.1	139
ENSG00000270747.1	AL606490.9	271
ENSG00000270748.1	IGKV2OR2-1	304
ENSG00000270749.1	AC064862.7	867
ENSG00000270750.1	AC080078.2	501
ENSG00000270751.1	FBXW7-AS1	372
ENSG00000270753.1	AP001836.1	523
ENSG00000270754.1	NEK4P3	544
ENSG00000270755.1	AL136141.1	369
ENSG00000270757.1	HSPE1-MOB4	890
ENSG00000270759.1	AC091810.1	325
ENSG00000270760.1	AD001527.1	379
ENSG00000270761.1	AL355353.1	330
ENSG00000270762.1	FXYD6P1	285
ENSG00000270763.1	DDX43P2	1354
ENSG00000270764.1	AC005070.1	365
ENSG00000270765.4	GAS2L2	2776.66666666667
ENSG00000270766.1	AC024940.4	246
ENSG00000270767.1	AL356157.2	111
ENSG00000270771.1	AL670379.8	252
ENSG00000270772.1	AC099777.1	1070
ENSG00000270773.1	AC137695.2	754
ENSG00000270775.1	AP000436.1	800
ENSG00000270776.1	AC012443.1	231
ENSG00000270777.1	AL158042.1	460
ENSG00000270778.1	BUB1P1	607
ENSG00000270779.1	AC008782.1	430
ENSG00000270780.1	AL591742.1	565
ENSG00000270781.1	AC091133.5	301
ENSG00000270782.1	AC072026.1	201
ENSG00000270783.1	NA	NA
ENSG00000270788.1	PDLIM1P1	969
ENSG00000270789.1	AC135983.5	144
ENSG00000270790.1	AC025588.3	274
ENSG00000270791.1	AC092474.3	568
ENSG00000270792.4	AL050403.2	521.5
ENSG00000270793.1	LLPHP1	367
ENSG00000270794.1	AC005185.1	787
ENSG00000270797.1	AC004987.4	338
ENSG00000270798.1	AC018737.1	204
ENSG00000270799.1	AC013467.2	835
ENSG00000270800.1	RPS10-NUDT3	2762.66666666667
ENSG00000270802.2	AC005776.1	290
ENSG00000270804.1	AC010326.4	716
ENSG00000270806.1	C17orf50	688
ENSG00000270807.1	AC024153.1	365
ENSG00000270808.1	AC022400.4	286
ENSG00000270809.1	CHCHD2P11	457
ENSG00000270811.1	AL590095.2	117
ENSG00000270812.1	AC002069.2	883
ENSG00000270813.2	AL035422.2	565
ENSG00000270814.1	TMEM261P1	340
ENSG00000270815.1	AC019159.1	187
ENSG00000270816.4	LINC00221	1213
ENSG00000270818.1	AL445675.1	1410
ENSG00000270820.4	AC016727.1	491.6
ENSG00000270822.1	AC092032.1	165
ENSG00000270823.1	AC007938.2	2634
ENSG00000270824.1	IGHD5OR15-5B	23
ENSG00000270826.1	Z94722.1	474
ENSG00000270828.1	AL023806.2	263
ENSG00000270829.1	AC015849.2	409
ENSG00000270830.1	AC022441.3	136
ENSG00000270831.1	NF1P1	2645
ENSG00000270832.1	AC092120.3	568
ENSG00000270835.1	AP001425.1	1501.5
ENSG00000270837.1	HNRNPDLP4	301
ENSG00000270838.1	AL121912.1	238
ENSG00000270839.1	AC091393.1	598
ENSG00000270842.1	AC073413.2	360
ENSG00000270846.1	AC021171.2	1080
ENSG00000270849.1	CHCHD2P3	451
ENSG00000270850.1	AL356986.1	341
ENSG00000270852.1	AL390816.3	1066
ENSG00000270855.1	AC099849.1	466
ENSG00000270856.1	AL353765.1	183
ENSG00000270857.1	AC007621.1	437
ENSG00000270858.1	VDAC1P5	844
ENSG00000270859.1	AC099785.1	437
ENSG00000270861.1	AP002906.1	233
ENSG00000270863.1	DDX55P1	1414
ENSG00000270864.1	IGHV3OR16-6	360
ENSG00000270865.1	RPL12P48	304
ENSG00000270866.1	AC067773.1	1094
ENSG00000270868.1	AP000942.3	160
ENSG00000270870.1	AC004805.2	482
ENSG00000270871.1	AC015849.3	488
ENSG00000270872.2	SRGAP2D	1021
ENSG00000270874.1	RPAP2P1	1168
ENSG00000270876.1	ZNF30-AS1	625
ENSG00000270878.1	AL136038.4	1261
ENSG00000270879.1	NA	NA
ENSG00000270880.1	AC128687.1	619
ENSG00000270882.2	HIST2H4A	920.5
ENSG00000270883.1	AC080078.3	463
ENSG00000270885.1	RASL10B	1783
ENSG00000270889.1	AC087072.1	421
ENSG00000270890.1	AL049844.2	628
ENSG00000270891.1	AC012507.3	477
ENSG00000270892.1	AC006077.1	343
ENSG00000270893.1	AC008277.2	797
ENSG00000270894.1	AC015849.4	421
ENSG00000270896.1	AL645939.4	135
ENSG00000270897.1	AC111188.3	307
ENSG00000270898.4	GPR75-ASB3	1135
ENSG00000270900.1	AL360272.1	585
ENSG00000270902.1	AL160290.3	165
ENSG00000270903.1	HNRNPA3P9	979
ENSG00000270904.1	AC008385.1	355
ENSG00000270906.1	MTND4P35	1375
ENSG00000270909.1	CR788268.1	1809
ENSG00000270911.1	AC114878.2	1251
ENSG00000270912.1	RPS28P1	187
ENSG00000270914.1	AL096840.1	93
ENSG00000270915.1	AC073410.2	332
ENSG00000270916.1	RPL12P50	116
ENSG00000270917.1	AL161911.2	371
ENSG00000270919.1	AC108451.2	538
ENSG00000270920.1	MCRIP2P2	209
ENSG00000270921.1	CICP23	2741
ENSG00000270923.1	TAS2R6P	826
ENSG00000270924.1	AC140658.5	169
ENSG00000270926.1	AC008013.3	675
ENSG00000270927.1	AL645944.1	493
ENSG00000270929.1	SRD5A3P1	949
ENSG00000270930.1	GRAMD4P8	1115
ENSG00000270933.1	AC010719.1	747
ENSG00000270934.1	AL512430.4	613
ENSG00000270935.1	AL021808.1	1117
ENSG00000270936.1	AL034351.1	668
ENSG00000270937.1	AL033381.2	732
ENSG00000270938.1	RAP2CP1	560.5
ENSG00000270941.1	AC006254.2	279
ENSG00000270945.1	HSPE1P7	321
ENSG00000270946.4	CT45A9	890
ENSG00000270947.1	AC025811.1	472
ENSG00000270948.1	MTDHP1	784
ENSG00000270951.1	AL121917.2	390
ENSG00000270953.1	AC007938.3	623
ENSG00000270954.1	RPSAP75	301
ENSG00000270955.1	AC135731.2	2098
ENSG00000270956.1	AC009948.4	675
ENSG00000270957.1	AC092175.1	200
ENSG00000270959.1	LPP-AS2	2852
ENSG00000270960.1	AC106872.11	421
ENSG00000270961.1	IGHD5OR15-5A	23
ENSG00000270962.1	AC239800.4	296
ENSG00000270964.1	AC016355.1	1533
ENSG00000270965.1	NTAN1P1	646
ENSG00000270966.1	AC087763.1	286
ENSG00000270969.1	AP001823.1	1003
ENSG00000270971.2	REXO1L8P	1897
ENSG00000270972.1	AC136475.9	497
ENSG00000270973.1	SMARCE1P7	485
ENSG00000270975.1	MAGOH3P	447
ENSG00000270976.1	AL596327.1	213
ENSG00000270977.1	AC015849.5	2927
ENSG00000270978.1	AC091982.3	1115
ENSG00000270980.1	AC060764.1	454
ENSG00000270981.1	AC092944.2	889
ENSG00000270982.1	AL353621.2	133
ENSG00000270983.1	AL589674.2	337
ENSG00000270986.1	HMGB1P51	638
ENSG00000270987.1	AL133338.2	736
ENSG00000270988.1	AC019257.2	497
ENSG00000270989.1	AC139493.1	397
ENSG00000270990.1	AC069304.2	435
ENSG00000270992.1	AC024085.1	432
ENSG00000270993.1	AC111186.1	130
ENSG00000270994.1	AL157899.1	936
ENSG00000270995.1	AL137072.1	466
ENSG00000270996.1	AC005034.4	899
ENSG00000270997.1	AC073137.1	634
ENSG00000270999.1	IGKV1OR2-118	347
ENSG00000271002.1	AC129492.5	315
ENSG00000271003.1	AC009237.13	276
ENSG00000271005.1	CTHRC1P1	469
ENSG00000271009.2	AC116667.1	1847
ENSG00000271010.1	AC011475.1	965
ENSG00000271011.1	AC010680.3	520
ENSG00000271013.1	LRRC37A9P	5376
ENSG00000271014.1	AC062037.1	128
ENSG00000271015.1	IGKV2OR2-7D	304
ENSG00000271018.1	AC013244.1	193
ENSG00000271020.1	AC112220.2	533
ENSG00000271021.1	AC239600.1	462
ENSG00000271022.1	AP002365.1	772
ENSG00000271024.1	HSPE1P19	295
ENSG00000271025.1	AP000907.4	237
ENSG00000271026.1	KATNBL1P1	748
ENSG00000271027.1	AC006380.1	186
ENSG00000271028.1	AC009643.2	1448
ENSG00000271029.1	AC135178.6	398
ENSG00000271032.1	AC020907.4	526
ENSG00000271034.1	AC139700.1	1540
ENSG00000271035.1	AC010385.2	490
ENSG00000271036.1	CLPTM1LP1	484
ENSG00000271040.1	AL390955.2	514
ENSG00000271041.1	AL670379.9	253
ENSG00000271042.1	AL078603.1	313
ENSG00000271043.2	MTRNR2L2	87
ENSG00000271044.1	AC087468.1	630
ENSG00000271045.1	NDUFB9P1	510
ENSG00000271046.1	AL512631.1	840
ENSG00000271047.1	AC092447.9	144
ENSG00000271048.1	AC087045.1	382
ENSG00000271049.1	AC020910.3	874
ENSG00000271052.1	AC108738.1	237
ENSG00000271053.1	AC093765.1	881
ENSG00000271056.1	AL136363.2	851
ENSG00000271057.1	AC073648.5	305
ENSG00000271063.1	SNRPGP17	214
ENSG00000271064.1	AC027644.2	240
ENSG00000271065.1	AC107031.1	347
ENSG00000271070.1	GMCL1P2	823
ENSG00000271071.1	AL513548.2	1207
ENSG00000271072.1	PHBP20	818
ENSG00000271074.1	AC012491.1	799
ENSG00000271075.1	AL139317.4	760
ENSG00000271077.1	AC096553.1	829
ENSG00000271078.1	AC139426.3	2059
ENSG00000271079.1	CTAGE15	2587
ENSG00000271081.1	AC009314.1	304
ENSG00000271086.4	NAMA	1004
ENSG00000271088.1	AL161722.3	2983
ENSG00000271092.4	TMEM56-RWDD3	1085.5
ENSG00000271093.1	IGLCOR22-2	313
ENSG00000271094.1	AL022161.1	213
ENSG00000271095.1	BNIP3P28	1193
ENSG00000271096.1	SUMO2P14	293
ENSG00000271097.1	AC083899.3	594
ENSG00000271098.1	IMMP1LP3	224
ENSG00000271099.1	AL357315.2	1675
ENSG00000271100.1	AP000753.3	169
ENSG00000271101.1	AC005181.1	1256
ENSG00000271105.1	AC133552.5	540
ENSG00000271108.1	KATNBL1P5	517
ENSG00000271109.1	AC008555.5	542.5
ENSG00000271111.1	AL365503.1	905
ENSG00000271113.1	AC079089.3	673
ENSG00000271114.1	AL590392.1	446
ENSG00000271115.1	AC010738.1	987
ENSG00000271117.1	AC078841.1	1183
ENSG00000271118.1	AC012119.1	222
ENSG00000271119.1	AC026412.3	1661
ENSG00000271121.2	NUDT4P2	546
ENSG00000271122.1	AC018647.2	4200
ENSG00000271123.1	ELOCP5	333
ENSG00000271127.1	AP000526.1	1388
ENSG00000271128.1	AC008608.1	127
ENSG00000271129.1	AC009027.1	479
ENSG00000271130.1	IGHV3OR16-8	349
ENSG00000271131.1	AC024220.1	484
ENSG00000271133.4	AC004130.1	701.5
ENSG00000271134.1	AC012498.2	372
ENSG00000271136.1	AL592504.1	439
ENSG00000271137.1	AC006254.3	884
ENSG00000271138.1	IGLVIVOR22-1	397
ENSG00000271140.1	PRR20FP	180
ENSG00000271141.1	AC010680.4	543
ENSG00000271142.1	YWHAQP7	658
ENSG00000271143.1	AL357137.1	203
ENSG00000271146.1	AC018889.1	397
ENSG00000271147.6	ARMCX5-GPRASP2	811.666666666667
ENSG00000271148.1	AC023762.1	584
ENSG00000271149.1	AC011467.6	320
ENSG00000271150.1	AC008745.1	271
ENSG00000271151.1	AC016737.1	1068
ENSG00000271153.1	RPL23AP88	454
ENSG00000271154.1	AL670379.10	253
ENSG00000271155.1	AL161729.1	1402
ENSG00000271156.1	AC090578.1	591
ENSG00000271157.1	AL022154.1	785
ENSG00000271158.1	AL450472.2	1156
ENSG00000271159.1	HINT1P2	235
ENSG00000271161.1	BOLA2P2	408.5
ENSG00000271162.1	AL022099.1	712
ENSG00000271163.1	AC004840.2	285
ENSG00000271164.1	AL139286.1	483
ENSG00000271166.1	AL671309.1	544
ENSG00000271167.1	LINC01109	3081
ENSG00000271171.1	AC008555.6	458
ENSG00000271172.1	AC104662.1	511
ENSG00000271173.1	AL355989.2	512
ENSG00000271174.1	AC104440.1	343
ENSG00000271175.1	AC016925.2	242
ENSG00000271177.1	AC010200.2	235
ENSG00000271178.1	IGHV3OR16-13	353
ENSG00000271179.1	AC098826.3	466
ENSG00000271180.1	AL158801.4	459
ENSG00000271181.1	Z99916.2	246
ENSG00000271182.1	AC123912.5	343
ENSG00000271184.1	AC005252.1	1063
ENSG00000271185.1	AC007029.1	313
ENSG00000271187.1	AL713866.2	219
ENSG00000271190.1	RPP40P2	712
ENSG00000271192.1	AC006058.2	548
ENSG00000271194.1	RNF138P2	592
ENSG00000271195.1	AC018618.2	446
ENSG00000271196.1	AC113403.1	193
ENSG00000271197.1	NA	NA
ENSG00000271198.1	VDAC3P1	850
ENSG00000271199.1	AL353804.2	347
ENSG00000271200.1	AC099791.2	427
ENSG00000271201.1	AC247036.1	389
ENSG00000271202.1	PRR13P7	430
ENSG00000271204.1	AC016831.5	1998
ENSG00000271205.1	Z83818.1	150
ENSG00000271207.1	MTCO1P22	1360
ENSG00000271208.1	Z99289.3	594
ENSG00000271209.1	BRDTP1	677
ENSG00000271211.1	AL670379.11	253
ENSG00000271214.1	AL138895.2	178
ENSG00000271215.1	RPL21P136	396
ENSG00000271216.1	LINC01050	760
ENSG00000271218.1	AL033384.2	456
ENSG00000271219.1	AC011626.1	562
ENSG00000271220.1	AL355376.2	254
ENSG00000271222.1	AC091152.3	325
ENSG00000271225.1	BNIP3P4	565
ENSG00000271227.1	AL109918.3	338
ENSG00000271228.1	AL121655.1	308
ENSG00000271230.1	AC027334.1	310
ENSG00000271231.1	KRT18P9	1300
ENSG00000271232.1	CARSP1	889
ENSG00000271234.1	AL078605.1	500
ENSG00000271235.1	AC114477.1	605
ENSG00000271236.1	SUMO2P15	278
ENSG00000271237.1	HMGB1P50	607
ENSG00000271238.1	AC023932.2	175
ENSG00000271239.1	AC007423.1	627
ENSG00000271240.1	AC110741.2	268
ENSG00000271242.1	PRELID3BP2	201
ENSG00000271243.1	AC016727.2	621
ENSG00000271245.1	AL136139.1	222
ENSG00000271248.1	AC091193.1	448
ENSG00000271249.1	DIMT1P1	763
ENSG00000271250.1	AL158032.1	106
ENSG00000271251.1	AC025946.2	234
ENSG00000271252.1	AL683887.1	287
ENSG00000271253.1	AC011891.2	397
ENSG00000271255.1	NA	NA
ENSG00000271257.1	AC008814.1	406
ENSG00000271259.1	AC010201.1	540
ENSG00000271264.1	MZT1P1	246
ENSG00000271265.1	AL355297.3	446
ENSG00000271266.1	LAPTM4BP2	446
ENSG00000271267.1	AL353807.4	257
ENSG00000271268.1	AC015849.6	474
ENSG00000271269.1	AL353778.1	408
ENSG00000271270.4	TMCC1-AS1	1376.5
ENSG00000271271.4	UGT2A2	1610
ENSG00000271272.1	AC068802.1	732
ENSG00000271275.1	AC007326.1	458
ENSG00000271277.1	AL356280.1	379
ENSG00000271278.1	ELOCP33	632
ENSG00000271283.1	AC011458.2	207
ENSG00000271284.1	SMIM12P1	274
ENSG00000271286.1	U73023.1	700
ENSG00000271287.1	BCRP9	388
ENSG00000271288.1	IGHV1OR15-3	351
ENSG00000271290.1	AL390058.1	629
ENSG00000271291.1	AC245014.2	287
ENSG00000271296.1	AC233724.14	331
ENSG00000271298.1	AL080274.1	220
ENSG00000271299.1	AC008962.1	304
ENSG00000271302.1	AC105254.2	436
ENSG00000271303.1	SRXN1	2698
ENSG00000271304.1	AL133507.1	557
ENSG00000271305.1	NA	NA
ENSG00000271306.1	RAC1P9	392
ENSG00000271307.1	AF146191.1	889
ENSG00000271309.1	AC140113.2	208
ENSG00000271313.1	AC069114.2	304
ENSG00000271314.1	AL161729.2	456
ENSG00000271315.1	AC174048.1	144
ENSG00000271317.1	IGHD4OR15-4A	19
ENSG00000271318.1	AP000654.2	586
ENSG00000271320.1	AC091488.1	660
ENSG00000271321.1	CTAGE6	2608
ENSG00000271322.1	AL357312.1	298
ENSG00000271324.1	AC112220.3	502
ENSG00000271327.1	AC010201.2	1495
ENSG00000271328.1	B3GNTL1P2	288
ENSG00000271329.1	AL035417.2	796
ENSG00000271330.1	AC005084.1	304
ENSG00000271332.1	AC023206.1	298
ENSG00000271333.1	AC019322.2	147
ENSG00000271334.4	LINC02104	574.5
ENSG00000271335.4	AL117336.3	798
ENSG00000271336.1	IGHD1OR15-1A	17
ENSG00000271337.1	NDE1P2	1105
ENSG00000271338.1	AL591034.3	685
ENSG00000271339.1	AL683813.2	502
ENSG00000271340.1	AC120024.3	156
ENSG00000271343.1	AL355598.1	202
ENSG00000271344.1	AC018638.6	1267
ENSG00000271346.1	AC008162.1	254
ENSG00000271347.1	AC124312.5	268
ENSG00000271349.1	AC007992.2	835
ENSG00000271350.1	AC103792.1	919
ENSG00000271351.1	IGKV1OR2-9	287
ENSG00000271353.1	AC012468.1	430
ENSG00000271355.1	AL356458.1	465
ENSG00000271356.1	AC073091.2	907
ENSG00000271357.1	AC048344.3	251
ENSG00000271358.1	AL137190.1	282
ENSG00000271360.1	AL512631.2	923
ENSG00000271361.1	AL133351.4	631
ENSG00000271362.1	AL138889.2	242
ENSG00000271364.1	AC015871.2	948
ENSG00000271365.1	AC140113.3	199
ENSG00000271366.1	AC002128.2	618
ENSG00000271367.1	AL034374.2	548
ENSG00000271368.1	AC073387.2	784
ENSG00000271369.1	AC087783.2	562
ENSG00000271370.1	AC007619.2	379
ENSG00000271373.1	NANOGP3	286
ENSG00000271375.1	AC134879.2	389
ENSG00000271377.1	AC113143.2	394
ENSG00000271378.1	C8orf59P2	271
ENSG00000271379.1	AC023513.1	691
ENSG00000271380.1	AL451085.2	799
ENSG00000271381.2	REXO1L9P	2108
ENSG00000271382.1	AC012464.3	2773
ENSG00000271383.5	NBPF19	5206.5
ENSG00000271384.1	AL161729.3	673
ENSG00000271385.1	AL161798.1	131
ENSG00000271386.1	SRGNP1	451
ENSG00000271387.1	AL445228.2	952
ENSG00000271389.1	OSBPL9P1	1469
ENSG00000271390.1	AP003973.2	499
ENSG00000271392.1	AC006237.1	480
ENSG00000271394.1	7SK	247
ENSG00000271395.1	LINC02336	330
ENSG00000271396.1	AC091167.5	894
ENSG00000271397.1	AL109837.1	613
ENSG00000271398.1	AL353622.2	425
ENSG00000271399.1	AL078624.1	547
ENSG00000271400.1	AL392112.1	829
ENSG00000271401.1	AC010680.5	463
ENSG00000271402.1	IGKV2OR2-2	300
ENSG00000271404.1	MZT1P2	248
ENSG00000271408.1	NAPGP1	719
ENSG00000271409.1	AC073176.2	1963
ENSG00000271410.1	AC020728.1	1216
ENSG00000271412.1	PRR13P3	376
ENSG00000271413.1	AC104640.2	146
ENSG00000271414.1	AC093107.2	445
ENSG00000271415.1	RPL23AP90	236
ENSG00000271417.2	NA	NA
ENSG00000271418.1	AC092747.3	301
